LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID3960,3960,426,315.0,226.87381703470032,433.69085173501577,0.0,162.0,162,10.045109950630787,1,,251.78233438485805,255.0,0.0,255.0,79815.0,28.508159007141128,0.9957492029755579,8.813128084468685,-0.3702548421397003,-0.12999659595644497,11.995073448591496,9.000302677830902,0.2915365120539082,1.332741117488989,317.0,67.99142907544704,0.861709314282152,0.9738863287250384,3.8187791117691487
ID4216,4216,426,358.0,491.8635518363552,325.7375639237564,0.0,196.0,196,10.682419866158087,1,,254.28571428571428,255.0,0.0,255.0,90780.0,13.496031162636632,0.9870308814485556,18.71854162719576,3.12918338627383E-4,0.04590499988644171,13.758842503842631,8.454199233734338,-0.9326804466459503,1.627456619302448,358.5,74.24914157633022,0.8171770291076992,0.9676113360323887,3.921451580220842
ID4092,4092,426,161.0,394.8064182194617,354.2784679089027,0.0,176.0,176,7.158763278359629,1,,251.83229813664596,255.0,0.0,255.0,40545.0,28.33223341550332,0.9792531120331951,8.795372497795865,-0.344885520074173,0.3322034262345779,8.918799024129825,6.352583784759823,2.644163586563071,1.4039640131195883,161.0,47.80603117466942,0.8852590176125841,0.9847094801223242,3.767643064974783
ID4164,4164,430,3.0,218.30952380952382,320.92857142857144,0.0,186.0,186,1.055502061411188,1,,255.0,255.0,255.0,255.0,1020.0,0.0,1.0,Infinity,0.6904761904761757,-3.4285714285714444,5.318413501990406,1.2272507846861662,-1.3888068485400744,4.333599593786722,3.5,7.8863495173726745,0.7071733190340201,1.0,4.215431132336939
ID4153,4153,430,3.0,218.30952380952382,320.92857142857144,0.0,187.0,187,1.055502061411188,1,,255.0,255.0,255.0,255.0,1020.0,0.0,0.8260869565217391,Infinity,0.6904761904761757,-3.4285714285714444,5.318413501990406,1.2272507846861662,-1.3888068485400744,4.333599593786722,3.5,7.8863495173726745,0.7071733190340201,1.0,4.215431132336939
ID4208,4208,433,272.0,78.98802946593001,504.2691835481891,0.0,195.0,195,9.296296794901677,1,,249.375,255.0,0.0,255.0,67830.0,37.52213368939946,0.7231034743292521,5.578076580279458,0.6523172621478727,0.43104794032908034,12.354627468658748,8.14289215777723,0.3902666436399329,1.5172284280909842,271.5,67.44270236113351,0.7500837735413286,0.9627659574468085,4.093078243729378
ID4256,4256,433,490.0,104.75170765027323,496.7943989071038,0.0,197.0,197,12.463355264843006,1,,251.3422131147541,255.0,0.0,255.0,122655.0,30.352002339484518,0.8405612244897959,7.563575857810982,0.08125367324331571,-0.14963934014752026,15.118723018100564,10.76377362605133,0.7484005858124512,1.4045931792460817,488.0,86.49347900602689,0.819715135392481,0.9503407984420643,3.915375824811779
ID4195,4195,433,157.0,53.94941427050053,499.9845580404685,0.0,193.0,193,7.058009435227701,1,,253.3548387096774,255.0,0.0,255.0,39270.0,20.4820928870137,0.9787897862557815,12.236990874917572,-0.10125894421441546,0.17752347551661338,7.973518705487231,6.741275131330756,0.16128067248072053,1.1827908741522057,156.50000000000003,46.001979253425176,0.9293325964612157,0.996815286624204,3.6772177418497836
ID4227,4227,433,99.0,42.72719734660033,499.5149253731343,0.0,192.0,192,5.655982988081821,1,,249.95049504950495,255.0,0.0,255.0,25245.0,35.703606607070974,0.9799014974379384,6.929641151929728,0.15106738580265308,-0.013672973112617216,7.145132193199329,4.942749539546377,1.343669791672975,1.4455784449590128,100.49999999999999,41.68100769258075,0.7269415717881913,0.9136363636363635,4.157719431172337
ID4214,4214,433,173.0,28.552531041069724,494.616523400191,0.0,191.0,191,7.452856844128396,1,,249.23728813559322,255.0,0.0,255.0,44115.0,38.00583342622791,0.9844861871189338,6.50660284945023,0.07615062907127593,-0.17742251521570998,9.581515627313879,6.3141951651523005,1.19408670415837,1.5174563624820694,174.5,52.7566333746736,0.787863803196382,0.9483695652173914,3.9937360445194106
ID4201,4201,433,263.0,60.40622992935131,498.3118175979448,0.0,194.0,194,9.088532085254123,1,,254.01923076923077,255.0,0.0,255.0,66045.0,15.814428660124019,0.9846450269819358,15.938224406785428,0.0844205887306382,0.011991072588487889,10.567949153939427,8.262860902009706,0.6644146124322405,1.2789697514294442,259.49999999999994,62.53581907376211,0.8338530877262459,0.9540441176470587,3.8820413889815923
ID4233,4233,433,491.0,141.6306856754922,487.32722335369994,0.0,199.0,199,12.501606061472312,1,,251.87755102040816,255.0,0.0,255.0,123420.0,28.072818438741304,0.990423835993534,8.929126191590045,-0.20559362627956942,-0.33566149346721796,13.8989450565995,12.07948381257603,0.7245388781646289,1.1506240889307884,491.0000000000001,86.45013442708702,0.8255816098195806,0.9397129186602873,3.901439951013913
ID4250,4250,433,163.0,26.35345717234262,495.26780185758514,0.0,190.0,190,7.169870753275975,1,,250.27777777777777,255.0,0.0,255.0,40545.0,34.48489632482822,0.9833169205815907,7.196556784809161,-0.08871296015427539,0.012107275779985903,9.942613015835711,5.873765815823622,1.0604341354101505,1.692715257569654,161.50000000000003,52.118198993635225,0.7471427579837404,0.9335260115606937,4.101126226305119
