0,1.22549091994338,1.24235311077267,1.34553995899352,3.43844000844705,3.3188292566062,3.73086465017539,4.34580806859131,4.1995506553543,3.82974183939346
1.22549091994338,0,2.15829807995363,2.17596650593776,4.53779922569448,4.42176097401749,4.89654974102659,5.5589889700791,5.38088482434996,4.93624744750574
1.24235311077267,2.15829807995363,0,2.26844048150745,2.79084379063627,2.41975092443959,2.8462376709395,3.69874685786687,3.7393438939171,3.2089119028415
1.34553995899352,2.17596650593776,2.26844048150745,0,3.45734009499214,3.57214631421834,3.85680962018685,4.12732290014687,3.853342347082,3.81037484889315
3.43844000844705,4.53779922569448,2.79084379063627,3.45734009499214,0,0.868828289113171,1.81365277792589,2.41992031643254,3.11152278252101,3.29439984539927
3.3188292566062,4.42176097401749,2.41975092443959,3.57214631421834,0.868828289113171,0,1.20334337301803,2.15943238450049,2.84335510034606,2.76824642654128
3.73086465017539,4.89654974102659,2.8462376709395,3.85680962018685,1.81365277792589,1.20334337301803,0,1.17727110424493,1.84915929535186,1.7276116527696
4.34580806859131,5.5589889700791,3.69874685786687,4.12732290014687,2.41992031643254,2.15943238450049,1.17727110424493,0,1.02110226498356,1.59089341062791
4.1995506553543,5.38088482434996,3.7393438939171,3.853342347082,3.11152278252101,2.84335510034606,1.84915929535186,1.02110226498356,0,1.10097764370647
3.82974183939346,4.93624744750574,3.2089119028415,3.81037484889315,3.29439984539927,2.76824642654128,1.7276116527696,1.59089341062791,1.10097764370647,0
