,id,frame,row,col,t,state,generation,root,parent,dummy,axis_minor_length,orientation,eccentricity,solidity,area,axis_major_length
33,1.0,33.0,345.0,332.5,33,5,0,1,1,False,0.0,1.5707963267948966,1.0,1.0,2.0,2.0
34,1.0,34.0,342.6,337.8,34,5,0,1,1,False,1.7888543819998317,1.2490457723982544,0.816496580927726,1.0,5.0,3.098386676965933
35,1.0,35.0,340.5,343.0,35,5,0,1,1,False,2.0,1.5707963267948966,0.7905694150420949,1.0,6.0,3.265986323710904
36,1.0,36.0,339.92005157567576,345.9001821873326,36,5,0,1,1,True,2.7541160386140584,1.4720985468699563,0.7286180408543808,0.9642857142857143,9.5,3.9863867835136606
37,1.0,37.0,335.2307692307692,354.15384615384613,37,5,0,1,1,False,3.508232077228117,1.373400766945016,0.6666666666666667,0.9285714285714286,13.0,4.706787243316417
38,1.0,38.0,334.1111111111111,359.6666666666667,38,5,0,1,1,False,2.7954428906961324,1.2164831907310614,0.6945875203623408,1.0,9.0,3.885753375057407
39,1.0,39.0,332.5263157894737,365.63157894736844,39,5,0,1,1,False,4.169006159014704,-1.4969335943572475,0.681297303141852,0.95,19.0,5.695310541255228
40,1.0,40.0,329.2857142857143,370.85714285714283,40,5,0,1,1,False,2.4713456540351713,1.0389474155936167,0.7238845965239822,0.875,7.0,3.582070095417669
41,1.0,41.0,327.4,377.25,41,5,0,1,1,False,4.253072139054142,1.4764662518624665,0.6967121764893405,0.9523809523809523,20.0,5.928859703180825
42,1.0,42.0,323.3,384.3,42,5,0,1,1,False,3.149603149604724,-0.7853981633974483,0.6164414002968978,1.0,10.0,4.0
43,1.0,43.0,319.9166666666667,390.8333333333333,43,5,0,1,1,False,2.9693109114997,1.4064408273784121,0.7950060587397373,1.0,12.0,4.894994431930091
44,1.0,44.0,317.2173913043478,398.30434782608694,44,5,0,1,1,False,4.667602946740805,1.2368003826236529,0.6598092915007954,0.9583333333333334,23.0,6.211601494667216
45,1.0,45.0,314.125,405.625,45,5,0,1,1,False,4.415880433163924,1.2490457723982544,0.3370999312316211,0.9411764705882353,16.0,4.69041575982343
46,1.0,46.0,311.75,413.0,46,5,0,1,1,False,1.7320508075688772,1.5707963267948966,0.7905694150420949,1.0,4.0,2.8284271247461903
47,1.0,47.0,309.6341463414634,419.4390243902439,47,5,0,1,1,False,6.336440854875752,1.4759340880717549,0.6358739403999968,0.9761904761904762,41.0,8.210027043953104
48,1.0,48.0,307.8174243218026,424.9873561615554,48,5,0,1,1,True,6.289008404115936,1.4042988984598836,0.5534753674994171,0.9742063492063492,38.0,7.642952036879532
49,1.0,49.0,304.42857142857144,433.22857142857146,49,5,0,1,1,False,6.241575953356121,1.3326637088480124,0.4710767945988372,0.9722222222222222,35.0,7.075877029805959
50,1.0,50.0,301.7906976744186,440.2093023255814,50,5,0,1,1,False,6.1414183141894885,-1.4473303385968432,0.7297933780523453,1.0,43.0,8.983044903968201
51,1.0,51.0,298.42857142857144,447.14285714285717,51,5,0,1,1,False,5.69345472292332,1.469915154634753,0.42950346227257885,0.9333333333333333,28.0,6.3045886958741875
52,1.0,52.0,296.875,453.8125,52,5,0,1,1,False,5.899090105202543,-0.4562884348405017,0.5299359775412641,0.9411764705882353,32.0,6.956165317953668
53,1.0,53.0,295.4186046511628,460.9767441860465,53,5,0,1,1,False,6.744614054223363,-1.5118852098674294,0.5767421179967549,0.9555555555555556,43.0,8.256086636471196
54,1.0,54.0,292.42857142857144,469.0952380952381,54,5,0,1,1,False,6.219330729981515,0.025514470276368013,0.7478307458837633,0.875,42.0,9.368021913304846
55,1.0,55.0,292.4117647058824,476.4117647058824,55,5,0,1,1,False,6.096342831637765,-0.322112348834223,0.5400495737028099,0.9444444444444444,34.0,7.243467544775667
56,1.0,56.0,293.1363636363636,483.45454545454544,56,5,0,1,1,False,4.908882954066357,-0.9982328299414148,0.5121077796951236,0.9166666666666666,22.0,5.715172676462992
57,1.0,57.0,294.36842105263156,488.9824561403509,57,5,0,1,1,False,6.389973614926056,-0.894247600136715,0.8373614546391307,0.95,57.0,11.689340882317943
58,1.0,58.0,293.4375,496.3125,58,5,0,1,1,False,6.233016013974077,1.4641120057189927,0.4061351989424611,0.9142857142857143,32.0,6.8208878725238336
59,1.0,59.0,295.3333333333333,503.14285714285717,59,5,0,1,1,False,4.822894035696703,-0.8795089160498335,0.5000627357089005,1.0,21.0,5.5692312854981045
60,1.0,60.0,297.2432432432432,509.2432432432432,60,5,0,1,1,False,6.738353315566452,0.7853981633974483,0.2601433951364468,0.9487179487179487,37.0,6.978627499897302
61,1.0,61.0,299.58620689655174,515.1379310344828,61,5,0,1,1,False,5.829948411900614,-0.6235557694168125,0.39333316858172307,1.0,29.0,6.341063442449138
62,1.0,62.0,301.5,519.2857142857143,62,5,0,1,1,False,4.120630029101703,0.0,0.2036532699906393,1.0,14.0,4.20883424647321
63,1.0,63.0,303.2142857142857,521.6428571428571,63,5,0,1,1,False,3.686025552052299,-0.42512109547532756,0.6292889820590859,1.0,14.0,4.742873420478221
64,1.0,64.0,305.0,521.0,64,5,0,1,1,False,5.279296140768718,0.0,0.6933752452815365,1.0,31.0,7.326487518234008
65,1.0,65.0,308.15,519.65,65,5,0,1,1,False,3.866136147442336,-0.2305722426587805,0.8103400565512333,0.9090909090909091,20.0,6.597953568299775
66,1.0,66.0,311.35714285714283,516.1190476190476,66,5,0,1,1,False,5.501681601640619,-0.718086430646637,0.8279149018854267,0.8936170212765957,42.0,9.80947657216881
67,1.0,67.0,314.92,510.7,67,5,0,1,1,False,7.164524862815229,-1.1838256186365181,0.6943890718719924,0.819672131147541,50.0,9.9562635305672
68,1.0,68.0,319.7,505.7,68,5,0,1,1,False,3.149603149604724,-0.7853981633974483,0.6164414002968978,1.0,10.0,4.0
69,1.0,69.0,323.3181818181818,500.09090909090907,69,5,0,1,1,False,6.087443398069102,-0.6845896118232779,0.7600217247079192,0.9361702127659575,44.0,9.366772192439452
70,1.0,70.0,328.74418604651163,493.2093023255814,70,5,0,1,1,False,5.0162661813969915,-0.8572006064149162,0.8901429499572792,0.9555555555555556,43.0,11.00827529527204
71,1.0,71.0,334.6666666666667,483.6666666666667,71,5,0,1,1,False,1.3333333333333333,-0.7853981633974483,0.816496580927726,1.0,3.0,2.3094010767585034
72,1.0,72.0,333.7034224125718,483.170202141634,72,5,0,1,1,True,1.4831632475943928,-1.0172219678978514,0.8646837550515014,1.0,4.5,3.1547005383792515
73,1.0,73.0,345.5,466.5,73,5,0,1,1,False,1.632993161855452,-1.2490457723982544,0.9128709291752768,1.0,6.0,3.9999999999999996
74,1.0,74.0,350.5,455.5,74,5,0,1,1,False,2.0,-0.7853981633974483,0.0,1.0,4.0,2.0
75,1.0,75.0,354.0,444.5,75,5,0,1,1,False,4.2839074799965635,-0.9673876416522703,0.7875027964065154,1.0,24.0,6.950885078139053
76,1.0,76.0,358.0,432.0,76,5,0,1,1,False,0.0,-0.7853981633974483,0.0,1.0,1.0,0.0
77,1.0,77.0,357.23526288410596,427.23472994373924,77,5,0,1,1,True,0.9428090415820636,0.39269908169872414,0.43519413988924455,1.0,3.5,1.9148542155126762
78,1.0,78.0,361.6666666666667,405.5,78,5,0,1,1,False,1.8856180831641272,1.5707963267948966,0.8703882797784891,1.0,6.0,3.8297084310253524
79,1.0,79.0,361.90909090909093,393.3636363636364,79,5,0,1,1,False,3.067356324605906,-1.307763117296515,0.7084437526351622,1.0,11.0,4.346129984141888
80,1.0,80.0,362.0263157894737,379.94736842105266,80,5,0,1,1,False,5.225845804949701,-1.541998690328345,0.8239687013301594,0.926829268292683,38.0,9.222591099708296
81,1.0,81.0,362.79411764705884,366.38235294117646,81,5,0,1,1,False,5.029752047236774,-1.3766369677086636,0.8093283763182578,0.9714285714285714,34.0,8.563372707571745
82,1.0,82.0,364.40909090909093,352.8863636363636,82,5,0,1,1,False,5.926325842993373,-1.3051949257683537,0.7756876500965579,0.9777777777777777,44.0,9.390217391723468
83,1.0,83.0,367.3414634146341,338.8536585365854,83,5,0,1,1,False,5.678758856611764,-1.2100019250073977,0.7854309510193501,0.9534883720930233,41.0,9.17483704437031
84,1.0,84.0,371.05555555555554,324.1111111111111,84,5,0,1,1,False,4.225630174819322,-0.8992954299415853,0.6200424385141685,0.9473684210526315,18.0,5.385930481961369
85,1.0,85.0,377.125,309.125,85,5,0,1,1,False,2.7386127875258306,-0.7853981633974483,0.6123724356957945,1.0,8.0,3.4641016151377544
86,1.0,86.0,383.8181818181818,295.54545454545456,86,5,0,1,1,False,3.0114583009821128,-0.8547180319645272,0.747470665022941,1.0,11.0,4.533315962095487
87,1.0,87.0,391.7916666666667,281.5416666666667,87,5,0,1,1,False,4.143329233644405,-0.9155020622506792,0.8238820056586189,0.9230769230769231,24.0,7.310535819810937
88,1.0,88.0,400.48837209302326,267.2093023255814,88,5,0,1,1,False,5.8338767626754136,-0.806798028481934,0.7870915158914155,0.9347826086956522,43.0,9.457739988079219
89,1.0,89.0,410.92857142857144,252.4047619047619,89,5,0,1,1,False,5.544131800571704,-0.8970636972451626,0.8149333350832113,0.9545454545454546,42.0,9.566192329472868
90,1.0,90.0,421.08,235.88,90,5,0,1,1,False,3.9993555494632553,-1.1080078234778674,0.8653291373048597,0.8928571428571429,25.0,7.979495923238351
91,1.0,91.0,429.3636363636364,218.5909090909091,91,5,0,1,1,False,3.8576496493785863,-1.266265110070557,0.845929316294541,0.9166666666666666,22.0,7.233612565855127
92,1.0,92.0,436.3478260869565,200.7391304347826,92,5,0,1,1,False,3.805907816545795,-1.3013080768803236,0.8652264283810107,0.9583333333333334,23.0,7.590844867692737
93,1.0,93.0,442.5,182.5,93,5,0,1,1,False,1.632993161855452,-1.2490457723982544,0.9128709291752768,1.0,6.0,3.9999999999999996
94,1.0,94.0,448.85,165.3,94,5,0,1,1,False,4.115649891956238,-1.3488137709470336,0.7569152529479422,0.8695652173913043,20.0,6.297731811282584
95,1.0,95.0,453.875,147.5,95,5,0,1,1,False,3.122498999199199,1.5707963267948966,0.8696263565463043,1.0,16.0,6.324555320336759
96,1.0,96.0,457.0,131.0,96,5,0,1,1,False,2.9541957835039856,1.5707963267948966,0.7559289460184544,1.0,11.0,4.51260859854213
97,1.0,97.0,459.0785460038008,117.78744586936966,97,5,0,1,1,True,1.4770978917519928,1.5707963267948966,0.8779644730092272,1.0,6.5,3.256304299271065
98,1.0,98.0,460.0,102.5,98,5,0,1,1,False,0.0,1.5707963267948966,1.0,1.0,2.0,2.0
99,1.0,99.0,462.8505514807051,88.79532501231773,99,5,0,1,1,True,0.6260869699082833,1.512840375669796,0.961710348600478,0.975,3.75,2.67719704548085
100,1.0,100.0,465.70110296141024,75.09065002463547,100,5,0,1,1,True,1.2521739398165666,1.454884424544695,0.923420697200956,0.95,5.5,3.3543940909616996
101,1.0,101.0,468.55165444211536,61.3859750369532,101,5,0,1,1,True,1.8782609097248497,1.3969284734195941,0.8851310458014339,0.925,7.25,4.031591136442549
102,1.0,102.0,463.6666666666667,36.666666666666664,102,5,0,1,1,False,2.504347879633133,1.3389725222944935,0.8468413944019119,0.9,9.0,4.708788181923399
103,2.0,0.0,451.64444444444445,43.977777777777774,0,5,0,2,2,False,7.226228030783342,-1.0663347443419535,0.5306348370982282,0.9183673469387755,45.0,8.525511392081054
104,2.0,1.0,452.6363636363636,50.09090909090909,1,5,0,2,2,False,3.067356324605907,-0.26303320949838166,0.7084437526351621,1.0,11.0,4.346129984141888
105,2.0,2.0,453.5483870967742,53.70967741935484,2,5,0,2,2,False,5.700161964155581,-0.7624784504568899,0.555928406605324,1.0,31.0,6.8575012356818705
106,2.0,3.0,453.67058823529413,56.023529411764706,3,5,0,2,2,False,8.679497400677352,-1.0485650612941766,0.8252183043651717,0.8095238095238095,85.0,15.36700368908284
107,2.0,4.0,453.7756944487166,58.48548437410972,4,5,0,2,2,True,5.234175891338592,-1.1488054168462156,0.8208574426464489,0.9047619047619048,45.0,9.232695183024386
108,2.0,5.0,457.6,60.2,5,5,0,2,2,False,1.7888543819998317,-1.2490457723982544,0.816496580927726,1.0,5.0,3.098386676965933
109,2.0,6.0,460.8819176035093,61.746642196300364,6,5,0,2,2,True,2.294135615447446,-0.6245228861991272,0.5972305269684766,1.0,6.0,3.061051230519875
110,2.0,7.0,461.0,60.285714285714285,7,5,0,2,2,False,2.799416848895061,0.0,0.377964473009227,1.0,7.0,3.0237157840738176
111,2.0,8.0,462.4,59.2,8,5,0,2,2,False,1.7888543819998317,1.2490457723982544,0.816496580927726,1.0,5.0,3.098386676965933
112,2.0,9.0,462.1111111111111,57.333333333333336,9,5,0,2,2,False,2.7954428906961324,-1.2164831907310614,0.6945875203623408,1.0,9.0,3.885753375057407
113,2.0,10.0,463.0,54.0,10,5,0,2,2,False,0.0,-0.7853981633974483,0.0,1.0,1.0,0.0
114,2.0,11.0,463.32400021080116,51.73495465186532,11,5,0,2,2,True,0.0,-0.7853981633974483,0.0,1.0,1.0,0.0
115,2.0,12.0,463.0,46.0,12,5,0,2,2,False,0.0,-0.7853981633974483,0.0,1.0,1.0,0.0
116,2.0,13.0,462.3333333333333,40.333333333333336,13,5,0,2,2,False,1.3333333333333333,-0.7853981633974483,0.816496580927726,1.0,3.0,2.3094010767585034
117,2.0,14.0,461.7067323405915,35.120572009551445,14,5,0,2,2,True,2.032038479455901,0.1556031060526082,0.8564937970175337,0.9333333333333333,8.0,4.236373226774755
118,2.0,15.0,462.46153846153845,32.15384615384615,15,5,0,2,2,False,2.730743625578469,1.0966043755026647,0.8964910131073415,0.8666666666666667,13.0,6.163345376791006
119,2.0,16.0,463.7603616564429,27.785103407729714,16,5,0,2,2,True,2.8461367760266714,1.254668359266742,0.8664748719441996,0.9111111111111111,13.0,5.843413279428646
120,2.0,17.0,465.05918485134737,23.416360661613275,17,5,0,2,2,True,2.961529926474874,1.4127323430308192,0.8364587307810578,0.9555555555555556,13.0,5.523481182066287
121,2.0,18.0,461.84615384615387,12.0,18,5,0,2,2,False,3.076923076923076,1.5707963267948966,0.8064425896179159,1.0,13.0,5.203549084703927
122,2.0,19.0,462.9,17.95,19,5,0,2,2,False,4.79583152331272,-1.1071487177940897,0.39295262399668773,0.9523809523809523,20.0,5.215361924162119
123,2.0,20.0,463.1818181818182,24.181818181818183,20,5,0,2,2,False,3.6725472503134826,-0.7853981633974466,0.26967994498529707,1.0,11.0,3.8138503569823694
124,2.0,21.0,463.86206896551727,29.310344827586206,21,5,0,2,2,False,4.85564003681522,-0.23112483011882368,0.7795283464491097,0.9354838709677419,29.0,7.75206934280515
125,2.0,22.0,465.125,32.125,22,5,0,2,2,False,2.7386127875258306,-0.7853981633974483,0.6123724356957945,1.0,8.0,3.4641016151377544
126,2.0,23.0,466.6390889863517,33.57342084786382,23,5,0,2,2,True,3.4030212885483166,-1.1730278535310474,0.7548883058077994,0.9516129032258065,18.0,6.341460399691549
127,2.0,24.0,465.4642857142857,34.785714285714285,24,5,0,2,2,False,4.067429789570802,-1.5606575436646466,0.8974041759198044,0.9032258064516129,28.0,9.218819184245344
128,2.0,25.0,466.2142857142857,36.642857142857146,25,5,0,2,2,False,3.686025552052299,-0.42512109547532756,0.6292889820590859,1.0,14.0,4.742873420478221
129,2.0,26.0,466.0,37.0,26,5,0,2,2,False,4.86335007099463,-0.7853981633974483,0.5656854249492381,1.0,23.0,5.897678246195885
130,2.0,27.0,466.4,36.68,27,5,0,2,2,False,4.838719524680486,-0.6830543615645005,0.6846221625682398,0.9259259259259259,25.0,6.638402922501455
131,2.0,28.0,465.75,34.464285714285715,28,5,0,2,2,False,6.050794632697421,1.250100994187219,0.871872397343836,0.9180327868852459,56.0,12.355289977793683
132,2.0,29.0,467.0,36.0,29,5,0,2,2,False,0.0,-0.7853981633974483,0.0,1.0,1.0,0.0
133,2.0,30.0,501.0,29.0,30,5,0,2,2,False,0.0,-0.7853981633974483,0.0,1.0,1.0,0.0
134,3.0,0.0,300.1111111111111,522.1111111111111,0,5,0,3,3,False,2.8906758369544234,1.361684162005282,0.6944132079458367,0.9,9.0,4.0171906061502325
135,3.0,1.0,301.5,515.0,1,5,0,3,3,False,2.0,1.5707963267948966,0.7905694150420949,1.0,6.0,3.265986323710904
136,3.0,2.0,303.1764705882353,508.6470588235294,2,5,0,3,3,False,3.8790160584420166,-1.4078967691585613,0.7312954320510957,1.0,17.0,5.6871994758893925
137,3.0,3.0,304.06060606060606,500.3939393939394,3,5,0,3,3,False,4.982227336029139,-1.2969461404199885,0.8005494203685337,1.0,33.0,8.313872611851838
138,3.0,4.0,304.2857142857143,493.0,4,5,0,3,3,False,2.799416848895061,1.5707963267948966,0.377964473009227,1.0,7.0,3.0237157840738176
139,3.0,5.0,304.25,484.0,5,5,0,3,3,False,1.7320508075688772,1.5707963267948966,0.7905694150420949,1.0,4.0,2.8284271247461903
140,3.0,6.0,303.14285714285717,475.57142857142856,6,5,0,3,3,False,2.5058084612197167,-1.380543138238714,0.7268710698001566,0.875,7.0,3.6486656040768595
141,3.0,7.0,302.1666666666667,466.3888888888889,7,5,0,3,3,False,3.5332235458438244,1.4524289133942219,0.8363526564982322,0.9,18.0,6.445232558497752
142,3.0,8.0,300.08,456.44,8,5,0,3,3,False,5.01975207646152,1.4218235626891105,0.5921184607712485,0.9615384615384616,25.0,6.229132290364385
143,3.0,9.0,297.68,446.24,9,5,0,3,3,False,4.619994445113578,1.52423874623665,0.7437996601152965,0.8928571428571429,25.0,6.911993296229365
144,3.0,10.0,295.6521739130435,435.6521739130435,10,5,0,3,3,False,4.185584726597932,1.5431565312631093,0.7977101429282631,1.0,23.0,6.940795509969655
145,3.0,11.0,293.0,424.5,11,5,0,3,3,False,4.7937484229538185,1.3211229659548316,0.6488168209163164,0.9230769230769231,24.0,6.299733543896475
146,3.0,12.0,290.39285714285717,413.2142857142857,12,5,0,3,3,False,4.730917636036401,1.4153838449414202,0.7853965870073137,0.9655172413793104,28.0,7.642927232964257
147,3.0,13.0,288.475,402.35,13,5,0,3,3,False,6.077479060249434,1.4276740893102537,0.6822238850599972,0.9523809523809523,40.0,8.312295006328256
148,3.0,14.0,287.2105263157895,391.94736842105266,14,5,0,3,3,False,3.790012354815455,-1.5147409725336818,0.8076059067860558,0.95,19.0,6.4267718473621755
149,3.0,15.0,286.7105263157895,380.07894736842104,15,5,0,3,3,False,5.724025201575492,-1.5693807020383743,0.7377718726289955,0.926829268292683,38.0,8.479407729100364
150,3.0,16.0,287.3076923076923,368.7692307692308,16,5,0,3,3,False,4.7508111019915455,-1.4316464972923408,0.7415220566855525,0.9285714285714286,26.0,7.080950010047487
151,3.0,17.0,289.6666666666667,357.6666666666667,17,5,0,3,3,False,1.3333333333333333,-0.7853981633974483,0.816496580927726,1.0,3.0,2.3094010767585034
152,3.0,18.0,291.8181818181818,346.54545454545456,18,5,0,3,3,False,4.411933187814562,-1.438489525953866,0.7223172854429151,0.88,22.0,6.379665728112937
153,3.0,19.0,294.7631578947368,336.3421052631579,19,5,0,3,3,False,5.675922877605715,-1.311121684951375,0.7466532965324799,0.95,38.0,8.532484401930631
154,3.0,20.0,297.6111111111111,324.72222222222223,20,5,0,3,3,False,3.935296437229382,-1.3572411509889954,0.7226591383582849,1.0,18.0,5.693388843125944
155,3.0,21.0,301.7317073170732,313.390243902439,21,5,0,3,3,False,6.400270742538119,-1.1904048687264246,0.6209328455298712,0.9534883720930233,41.0,8.165029475983896
156,3.0,22.0,305.40909090909093,302.77272727272725,22,5,0,3,3,False,4.062379396262226,-1.4449829444806432,0.7980471361014494,1.0,22.0,6.7414751252203455
157,3.0,23.0,309.3333333333333,291.1904761904762,23,5,0,3,3,False,4.132450642039063,-1.3067591025817167,0.7720641516361586,1.0,21.0,6.502219679571408
158,3.0,24.0,312.7105263157895,280.39473684210526,24,5,0,3,3,False,5.939281957360455,-1.5481824483498483,0.6832099198199117,0.95,38.0,8.133528921191527
159,3.0,25.0,314.32142857142856,269.75,25,5,0,3,3,False,4.903445401541723,1.546374425812166,0.7408940580836644,0.9333333333333333,28.0,7.300901449109523
160,3.0,26.0,315.07142857142856,260.32142857142856,26,5,0,3,3,False,4.983805858424003,1.2532493535615976,0.7133241605114469,0.9333333333333333,28.0,7.111247600164454
161,3.0,27.0,314.5405405405405,251.48648648648648,27,5,0,3,3,False,5.868285544430614,1.3421182340224416,0.6817689291939298,0.925,37.0,8.02152212315348
162,3.0,28.0,314.34285714285716,243.57142857142858,28,5,0,3,3,False,5.38268594261126,1.3607889579039187,0.7878207996504442,0.8333333333333334,35.0,8.73948103596026
163,3.0,29.0,312.9655172413793,237.06896551724137,29,5,0,3,3,False,4.9633154993697515,1.0804328774096872,0.7445072506600711,0.9666666666666667,29.0,7.434404777946152
164,3.0,30.0,311.625,231.5625,30,5,0,3,3,False,4.03303009006218,1.156371797400407,0.6001591575484752,1.0,16.0,5.0420400923290005
165,3.0,31.0,309.7241379310345,228.06896551724137,31,5,0,3,3,False,4.997977038820807,0.7860020278381469,0.7468358923413722,0.90625,29.0,7.5156601992425305
166,3.0,32.0,306.46666666666664,226.13333333333333,32,5,0,3,3,False,4.061745656460751,1.3258176636680323,0.47609522856952347,0.9375,15.0,4.618802153517007
167,3.0,33.0,303.0,226.33333333333334,33,5,0,3,3,False,4.216370213557839,0.0,0.6123724356957945,1.0,18.0,5.333333333333333
168,3.0,34.0,297.8529411764706,230.26470588235293,34,5,0,3,3,False,6.251619195104665,0.8421334598635468,0.4473685390372609,0.918918918918919,34.0,6.990128333414173
169,3.0,35.0,293.05882352941177,235.6764705882353,35,5,0,3,3,False,6.407803266421115,-0.8576923237444846,0.33213784713934946,0.8717948717948718,34.0,6.793462295707744
170,3.0,36.0,287.79545454545456,244.52272727272728,36,5,0,3,3,False,6.791276168377714,-1.1370972748754267,0.5617206349797003,0.9565217391304348,44.0,8.208696622255562
171,3.0,37.0,282.68,256.04,37,5,0,3,3,False,8.309031695153347,-1.37887538276199,0.6899090438513439,1.0,75.0,11.478210906856104
172,3.0,38.0,278.4155844155844,269.12987012987014,38,5,0,3,3,False,7.692018413138074,-1.3413678382753877,0.7987723189793514,0.9506172839506173,77.0,12.785224436064333
173,3.0,39.0,274.1111111111111,285.4567901234568,39,5,0,3,3,False,7.373012501438817,-1.447493073684167,0.8495323899904653,0.9310344827586207,81.0,13.976308819586853
