,id,frame,row,col,t,state,generation,root,parent,dummy,axis_minor_length,area,orientation,eccentricity,axis_major_length,solidity
33,2.0,5.0,366.8837209302326,16.41860465116279,5,5,0,2,2,False,6.545274661265521,43.0,-0.9827502470486813,0.892865939275676,14.534636144799267,0.5972222222222222
34,2.0,6.0,368.77941176470586,10.073529411764707,6,5,0,2,2,False,5.805713484358742,68.0,-1.2628288290859238,0.9368428908767057,16.59958692537993,0.85
35,2.0,7.0,370.4698795180723,6.481927710843373,7,5,0,2,2,False,8.78622186295154,83.0,-1.071568585531955,0.7795823023825558,14.02877970970618,0.83
36,2.0,8.0,374.8333333333333,2.8,8,5,0,2,2,False,4.866709898956687,30.0,-1.2317932084244296,0.7825229892387202,7.816479833123042,0.967741935483871
37,3.0,0.0,347.0,19.0,0,5,0,3,3,False,0.0,1.0,-0.7853981633974483,0.0,0.0,1.0
38,4.0,0.0,361.8888888888889,81.33333333333333,0,5,0,4,4,False,2.7954428906961324,9.0,1.2164831907310614,0.6945875203623408,3.885753375057407,1.0
39,5.0,0.0,55.06896551724138,14.160919540229886,0,5,0,5,5,False,6.637449505218649,87.0,1.1017234247459866,0.9179235646779424,16.729244923581646,0.90625
40,5.0,1.0,65.96825396825396,39.36507936507937,1,5,0,5,5,False,5.478157167566325,63.0,1.094556869415405,0.9303079523011506,14.93583734619934,0.9
41,5.0,2.0,75.98701298701299,61.23376623376623,2,5,0,5,5,False,6.4693930515801625,77.0,1.1916803841265564,0.9079930172476081,15.440620636947672,0.9058823529411765
42,5.0,3.0,86.20363293945945,83.76940070075403,3,5,0,5,5,True,5.945762658972363,64.5,1.2450725157487892,0.9034896334241664,13.91028615807813,0.9172268907563026
43,5.0,4.0,88.21153846153847,107.51923076923077,4,5,0,5,5,False,5.422132266364565,52.0,1.298464647371022,0.8989862496007248,12.379951679208585,0.9285714285714286
44,5.0,5.0,93.89333333333333,127.56,5,5,0,5,5,False,6.979244953216415,75.0,1.3146277319463433,0.8631168896009992,13.820172289274309,0.9375
45,5.0,6.0,97.625,146.70833333333334,6,5,0,5,5,False,7.801028639978852,96.0,1.2621814356930297,0.8704815841133982,15.849274674690488,0.9411764705882353
46,5.0,7.0,102.02777777777777,165.76388888888889,7,5,0,5,5,False,5.770133710092849,72.0,1.218787000891148,0.9341934774487023,16.173404519697563,0.9230769230769231
47,5.0,8.0,106.96363636363637,183.15454545454546,8,5,0,5,5,False,8.160004107989895,110.0,1.1571725731682778,0.8838691897152825,17.44581559337134,0.9565217391304348
48,5.0,9.0,112.62376237623762,199.17821782178217,9,5,0,5,5,False,8.563597629121888,101.0,1.253489692135229,0.8286708334118928,15.299344822694788,0.9711538461538461
49,5.0,10.0,116.9,212.88571428571427,10,5,0,5,5,False,7.299343850131138,70.0,1.392410176620936,0.8016467001962873,12.210383159777303,0.958904109589041
50,5.0,11.0,121.15789473684211,225.64473684210526,11,5,0,5,5,False,7.5821516884963,76.0,1.1534448845339764,0.8057326635868419,12.801647038891785,0.926829268292683
51,5.0,12.0,126.73809523809524,236.86904761904762,12,5,0,5,5,False,7.963219355715703,84.0,1.0658094688108264,0.8106153049811506,13.598880142161438,0.9655172413793104
52,5.0,13.0,131.78571428571428,246.42857142857142,13,5,0,5,5,False,8.602663629816568,70.0,1.2061936395285626,0.5719128564925672,10.487032561292969,0.9459459459459459
53,5.0,14.0,135.57894736842104,253.52631578947367,14,5,0,5,5,False,7.831424327295326,57.0,0.6807583881736786,0.5294888218236394,9.231720118613534,0.9827586206896551
54,5.0,15.0,140.68333333333334,258.96666666666664,15,5,0,5,5,False,7.778313707032065,60.0,0.9627916784613267,0.6109902992242814,9.825593128124204,0.9375
55,5.0,16.0,145.88636363636363,262.8636363636364,16,5,0,5,5,False,6.876032335993229,44.0,-0.8297871394871139,0.5401945086140207,8.170771177093695,0.9361702127659575
56,5.0,17.0,149.19148936170214,264.9148936170213,17,5,0,5,5,False,6.808682250077917,47.0,-0.28826468455603194,0.6361713882060158,8.824705993807324,0.9038461538461539
57,5.0,18.0,155.06666666666666,265.35,18,5,0,5,5,False,7.9200470155823295,60.0,-0.2386660288136989,0.5729082885927499,9.66307805480157,0.9375
58,5.0,19.0,161.62962962962962,265.7962962962963,19,5,0,5,5,False,6.61539951707396,54.0,-0.0700328995736459,0.7706070011332452,10.380180587901817,0.9310344827586207
59,5.0,20.0,169.4181818181818,265.96363636363634,20,5,0,5,5,False,6.812617764730014,55.0,0.04375081297999578,0.7476621987698603,10.258742267485488,0.9322033898305084
60,5.0,21.0,177.03174603174602,266.92063492063494,21,5,0,5,5,False,7.805001323848173,63.0,0.4433141951956084,0.6636644636213452,10.43406968626443,0.8873239436619719
61,5.0,22.0,184.17391304347825,268.7826086956522,22,5,0,5,5,False,5.9147712930208325,46.0,0.6202754155580719,0.8019645852596506,9.901326906132699,0.9787234042553191
62,5.0,23.0,191.5,272.94736842105266,23,5,0,5,5,False,6.036503203014915,38.0,0.6550597429854309,0.664167437857801,8.074683788029509,0.95
63,5.0,24.0,197.77777777777777,277.5925925925926,24,5,0,5,5,False,4.86265261790881,27.0,0.9478933053388284,0.7217304538909631,7.025185960202912,0.9642857142857143
64,5.0,25.0,204.85675388197515,280.8127378069835,25,5,0,5,5,True,4.684748357373175,23.5,1.030304473442048,0.6614633244485555,6.332537850431398,0.9583333333333333
65,5.0,26.0,205.3,289.05,26,5,0,5,5,False,4.506844096837542,20.0,1.1127156415452673,0.601196195006148,5.639889740659883,0.9523809523809523
66,5.0,27.0,208.125,295.875,27,5,0,5,5,False,2.7386127875258306,8.0,0.7853981633974483,0.6123724356957945,3.4641016151377544,1.0
67,6.0,1.0,303.5,406.5,1,5,0,6,6,False,2.0,4.0,-0.7853981633974483,0.0,2.0,1.0
68,6.0,2.0,303.5,406.5,2,5,0,6,6,True,2.1547005383792515,5.0,0.0,0.337099931231621,2.5634719199411427,1.0
69,6.0,3.0,301.1666666666667,398.1666666666667,3,5,0,6,6,False,2.309401076758503,6.0,0.7853981633974484,0.674199862463242,3.1269438398822857,1.0
70,6.0,4.0,300.0,394.7142857142857,4,5,0,6,6,False,2.799416848895061,7.0,0.0,0.377964473009227,3.0237157840738176,1.0
71,6.0,5.0,298.8787486905483,391.1140224913981,5,5,0,6,6,True,3.118666141347863,10.5,0.6201373711847766,0.5623182388147339,4.096009092863456,0.9666666666666667
72,6.0,6.0,294.85714285714283,386.0,6,5,0,6,6,False,3.437915433800665,14.0,1.2402747423695533,0.7466720046202406,5.1683024016530945,0.9333333333333333
73,6.0,7.0,292.2857142857143,381.5,7,5,0,6,6,False,4.120630029101703,14.0,-1.5707963267948963,0.2036532699906393,4.20883424647321,1.0
74,6.0,8.0,288.5,376.0,8,5,0,6,6,False,3.9932849113038276,18.0,1.167460552084142,0.6934837441847964,5.542593461893073,1.0
75,6.0,9.0,284.5625,370.25,9,5,0,6,6,False,3.9930441780670143,16.0,1.082272996752834,0.6017040856918728,4.999309771558982,0.9411764705882353
76,6.0,10.0,281.14285714285717,364.35714285714283,10,5,0,6,6,False,3.6321351113335303,14.0,1.4386251069149754,0.678393698847119,4.9437078791371425,0.9333333333333333
77,6.0,11.0,277.0,357.5,11,5,0,6,6,False,4.458928400631589,22.0,1.0262300021748791,0.6898605623642444,6.159232041108927,1.0
78,6.0,12.0,273.2173913043478,350.30434782608694,12,5,0,6,6,False,4.667602946740805,23.0,1.2368003826236529,0.6598092915007954,6.211601494667216,0.9583333333333334
79,6.0,13.0,270.0,342.6923076923077,13,5,0,6,6,False,3.1378581622109447,13.0,1.5707963267948966,0.784101278416771,5.055900530816918,1.0
80,6.0,14.0,267.3888888888889,334.72222222222223,14,5,0,6,6,False,3.935296437229382,18.0,1.3572411509889954,0.7226591383582849,5.693388843125944,1.0
81,6.0,15.0,265.04545454545456,326.22727272727275,15,5,0,6,6,False,4.407249028100471,22.0,1.4820347741679192,0.7351161429041125,6.5009311961849425,0.88
82,6.0,16.0,264.0,318.0,16,5,0,6,6,False,2.9541957835039856,11.0,1.5707963267948966,0.7559289460184544,4.51260859854213,1.0
83,6.0,17.0,263.8,309.5,17,5,0,6,6,False,2.9933259094191533,10.0,1.5707963267948966,0.6831300510639732,4.09878030638384,1.0
84,6.0,18.0,263.5882352941176,300.88235294117646,18,5,0,6,6,False,4.041201040002321,17.0,-1.3060015274038586,0.625943231252129,5.181899763382574,1.0
85,6.0,19.0,263.85714285714283,293.2857142857143,19,5,0,6,6,False,3.6533678956139886,14.0,1.508618829521516,0.6640898370553369,4.886449919442066,0.9333333333333333
86,6.0,20.0,263.8333333333333,285.3333333333333,20,5,0,6,6,False,2.666666666666666,6.0,1.1071487177940906,0.48795003647426677,3.055050463303893,0.8571428571428571
87,6.0,21.0,264.1111111111111,277.6666666666667,21,5,0,6,6,False,2.7954428906961324,9.0,1.2164831907310614,0.6945875203623408,3.885753375057407,1.0
88,6.0,22.0,264.6,271.93333333333334,22,5,0,6,6,False,3.771236166328254,15.0,1.4056476493802696,0.6521405955174382,4.9746021616473675,0.9375
89,6.0,23.0,264.5,265.5,23,5,0,6,6,False,2.0,4.0,-0.7853981633974483,0.0,2.0,1.0
90,6.0,24.0,264.125,259.875,24,5,0,6,6,False,2.7386127875258306,8.0,0.7853981633974483,0.6123724356957945,3.4641016151377544,1.0
91,6.0,25.0,262.0,255.5,25,5,0,6,6,False,0.0,2.0,1.5707963267948966,1.0,2.0,1.0
92,7.0,3.0,41.86666666666667,636.5555555555555,3,5,0,7,7,False,5.519328432887971,45.0,-0.5100479787695686,0.8588927477242612,10.776665524305464,0.9183673469387755
93,7.0,4.0,56.527027027027025,623.6081081081081,4,5,0,7,7,False,6.3371425381699735,74.0,-0.7418274937324314,0.9046116787067702,14.867661036110015,0.925
94,7.0,5.0,72.5,609.8387096774194,5,5,0,7,7,False,6.441249299883474,62.0,-0.7654170972215333,0.8526984028284205,12.330026692476693,0.96875
95,7.0,6.0,86.56626506024097,597.7590361445783,6,5,0,7,7,False,7.140873768668376,83.0,-0.7432177055298893,0.8782834923549085,14.934684201314818,0.9325842696629213
96,7.0,7.0,101.61971830985915,586.0281690140845,7,5,0,7,7,False,6.330053027488123,71.0,-0.6025995139840075,0.8973402565483423,14.342823369551496,0.922077922077922
97,7.0,8.0,116.73611111111111,575.3055555555555,8,5,0,7,7,False,6.510781839524794,72.0,-0.5996653605698474,0.8896128192666212,14.25566264222671,0.9230769230769231
98,7.0,9.0,132.85714285714286,565.125,9,5,0,7,7,False,6.029496425718674,56.0,-0.5259723666262389,0.8621655899948099,11.90126341240414,0.9491525423728814
99,7.0,10.0,148.09615384615384,556.2884615384615,10,5,0,7,7,False,5.539945863998847,52.0,-0.5932608666718919,0.8869135879111778,11.992902479514026,0.9454545454545454
100,7.0,11.0,163.7450980392157,547.5098039215686,11,5,0,7,7,False,5.752599288409515,51.0,-0.6088487225906385,0.8614324167415138,11.326863464886163,0.9807692307692307
101,7.0,12.0,179.50943396226415,539.1698113207547,12,5,0,7,7,False,6.001639057553335,53.0,-0.47554572031032555,0.8482473827504796,11.33239563602513,0.9636363636363636
102,7.0,13.0,195.21052631578948,531.421052631579,13,5,0,7,7,False,5.025354256555391,38.0,-0.46493277933074784,0.8495916872925837,9.527804342730308,0.926829268292683
103,7.0,14.0,210.6153846153846,524.2692307692307,14,5,0,7,7,False,5.650727416147323,52.0,-0.43059209684023686,0.8773710221048366,11.776947762612869,0.9454545454545454
104,7.0,15.0,225.859375,517.59375,15,5,0,7,7,False,7.176679288753773,64.0,-0.48589449017568803,0.7746496533596502,11.348490786724579,1.0
105,7.0,16.0,240.0,511.6923076923077,16,5,0,7,7,False,5.470794495157674,39.0,-0.43697162506277637,0.800780799844444,9.133860605687996,0.8863636363636364
106,7.0,17.0,253.58139534883722,506.4418604651163,17,5,0,7,7,False,5.3924179065817395,43.0,-0.3129145982793278,0.8447860642820962,10.077323070237155,0.9347826086956522
107,7.0,18.0,267.5,501.5,18,5,0,7,7,False,5.778520948116921,46.0,-0.3217505543966422,0.8185982487053739,10.060685429151825,1.0
108,7.0,19.0,280.7586206896552,497.1034482758621,19,5,0,7,7,False,4.690219543982807,29.0,-0.36213913944598114,0.7987194290083072,7.794899699091508,1.0
109,7.0,20.0,292.0625,492.875,20,5,0,7,7,False,3.9059459330055573,16.0,-0.6529475098655461,0.666203859254231,5.237469462291627,0.9411764705882353
110,7.0,21.0,301.0,489.0,21,5,0,7,7,False,3.265986323710904,9.0,-0.7853981633974483,0.0,3.265986323710904,1.0
111,8.0,4.0,7.692982456140351,292.57894736842104,4,5,0,8,8,False,9.161514148506251,114.0,0.2625270656961854,0.8185154368748441,15.947364305177054,0.9421487603305785
112,8.0,5.0,27.17283950617284,296.1358024691358,5,5,0,8,8,False,7.721822136914894,81.0,0.22240036218658543,0.8177610450311231,13.416239105128044,0.9418604651162791
113,8.0,6.0,46.26470588235294,298.46078431372547,6,5,0,8,8,False,7.800778502861266,102.0,0.16508039439820438,0.8838735865401357,16.678099541229503,0.9622641509433962
114,8.0,7.0,64.56122448979592,301.3469387755102,7,5,0,8,8,False,7.7868852048500035,98.0,0.18973836512424364,0.8741776407486828,16.035388414804668,0.9333333333333333
115,8.0,8.0,81.03488372093024,304.04651162790697,8,5,0,8,8,False,7.952674235081797,86.0,0.25796468437040576,0.8213550803872469,13.941854533276892,0.9148936170212766
116,8.0,9.0,98.91176470588235,306.6470588235294,9,5,0,8,8,False,6.757247402475074,68.0,0.22385848022934882,0.8526684053672092,12.933707280294081,0.9577464788732394
117,8.0,10.0,117.91935483870968,308.5806451612903,10,5,0,8,8,False,6.124091120506855,62.0,0.16653030396057558,0.8804303895289992,12.91524372339608,0.8857142857142857
118,8.0,11.0,136.32,310.72,11,5,0,8,8,False,6.470158789233202,75.0,0.1584478922340603,0.9002451163645296,14.860829224579238,0.9375
119,8.0,12.0,154.74683544303798,313.43037974683546,12,5,0,8,8,False,6.950278755580665,79.0,0.2224611987893874,0.8824410817349089,14.774532120866976,0.9186046511627907
120,8.0,13.0,171.68571428571428,318.6,13,5,0,8,8,False,4.152200913518772,35.0,0.47636744216602184,0.9215644846149401,10.695337674984232,0.9459459459459459
121,8.0,14.0,187.46153846153845,327.97435897435895,14,5,0,8,8,False,5.377372006134029,39.0,0.7326234466048768,0.8152665429336818,9.28596626382765,0.9285714285714286
122,8.0,15.0,199.75409836065575,336.8524590163934,15,5,0,8,8,False,6.468058901989418,61.0,0.7301838468825907,0.8443134983653601,12.07066268800418,0.9682539682539683
123,8.0,16.0,210.07142857142858,347.9642857142857,16,5,0,8,8,False,4.457213000413444,28.0,1.1344519522620184,0.8235580304484753,7.8578303091187065,0.9655172413793104
124,8.0,17.0,219.09375,361.4375,17,5,0,8,8,False,4.400308320470238,32.0,0.9956020807720719,0.8816300382449617,9.32384908097511,0.9142857142857143
125,8.0,18.0,227.2280701754386,374.0877192982456,18,5,0,8,8,False,6.233841062142839,57.0,1.0206321277099202,0.8464032442441927,11.705808814078205,0.95
126,8.0,19.0,234.05555555555554,386.6388888888889,19,5,0,8,8,False,5.243814434477765,36.0,1.2648667784411982,0.8006068178400907,8.751504438086576,0.9230769230769231
127,8.0,20.0,238.0,398.3076923076923,20,5,0,8,8,False,3.1378581622109447,13.0,1.5707963267948966,0.7841012784167711,5.055900530816918,1.0
128,8.0,21.0,241.0,408.65384615384613,21,5,0,8,8,False,5.046702049452254,26.0,1.2551464911982944,0.6291093595115603,6.492464878549775,0.9629629629629629
129,8.0,22.0,244.8235294117647,418.1470588235294,22,5,0,8,8,False,5.629177618213608,34.0,1.028233898051495,0.6819325267851626,7.696283165757121,0.8947368421052632
130,8.0,23.0,249.23809523809524,426.8095238095238,23,5,0,8,8,False,4.485406812784875,21.0,1.0277467289663746,0.6586748189922972,5.961246054476276,1.0
131,8.0,24.0,254.6153846153846,435.38461538461536,24,5,0,8,8,False,4.855302719402923,26.0,0.7853981633974482,0.694498727377151,6.748219138295788,0.9285714285714286
132,8.0,25.0,260.29411764705884,442.70588235294116,25,5,0,8,8,False,4.12268599245535,17.0,0.7853981633974485,0.6142328119383262,5.224377249688122,0.8947368421052632
133,8.0,26.0,266.95,449.25,26,5,0,8,8,False,4.388914270534128,20.0,0.7490984365322011,0.638168270197698,5.700651850964227,1.0
134,8.0,27.0,274.2,454.06666666666666,27,5,0,8,8,False,3.5680145984013056,15.0,0.25689928581868615,0.7512566405469012,5.40599920284407,0.9375
135,8.0,28.0,279.1845942724489,461.95004336372233,28,5,0,8,8,True,3.5996681046443566,13.5,-0.04438458928302236,0.6209879276705871,4.78680974835587,0.9302884615384616
136,8.0,29.0,289.3333333333333,454.75,29,5,0,8,8,False,3.631321610887408,12.0,-0.3456684643847309,0.4907192147942729,4.167620293867669,0.9230769230769231
137,8.0,30.0,296.7857142857143,453.35714285714283,30,5,0,8,8,False,3.686025552052299,14.0,-0.4251210954753274,0.629288982059086,4.742873420478221,1.0
138,8.0,31.0,303.95652173913044,451.2173913043478,31,5,0,8,8,False,4.6235138237579205,23.0,-0.3477753118514102,0.6866320678131151,6.359671859436199,0.92
139,9.0,6.0,209.25,372.0,6,5,0,9,9,False,1.1664431841929324,4.0,0.6927241883996009,0.9606594016383402,4.199929796800163,0.8
140,10.0,7.0,347.1111111111111,40.666666666666664,7,5,0,10,10,False,2.7954428906961324,9.0,1.2164831907310614,0.6945875203623408,3.885753375057407,1.0
141,10.0,8.0,346.8888888888889,34.333333333333336,8,5,0,10,10,False,2.7954428906961324,9.0,1.2164831907310614,0.6945875203623408,3.885753375057407,1.0
142,10.0,9.0,347.4,27.8,9,5,0,10,10,False,1.7888543819998317,5.0,-1.2490457723982544,0.816496580927726,3.098386676965933,1.0
143,10.0,10.0,348.0,22.0,10,5,0,10,10,False,0.0,3.0,1.5707963267948966,1.0,3.265986323710904,1.0
144,10.0,11.0,349.0,16.0,11,5,0,10,10,False,0.0,1.0,-0.7853981633974483,0.0,0.0,1.0
145,10.0,12.0,350.3333333333333,11.333333333333334,12,5,0,10,10,False,1.3333333333333333,3.0,-0.7853981633974483,0.816496580927726,2.3094010767585034,1.0
146,10.0,13.0,351.7288662705687,6.335810283443967,13,5,0,10,10,True,2.1266168576703293,7.0,-1.0909044942001958,0.8097465974484297,3.6043488487999626,1.0
147,10.0,14.0,352.72727272727275,1.7272727272727273,14,5,0,10,10,False,2.9199003820073255,11.0,-1.3964108250029432,0.8029966139691335,4.899296620841422,1.0
148,11.0,12.0,3.0,463.327868852459,12,5,0,11,11,False,7.3224062266874475,61.0,0.9927934306071979,0.7523407159518362,11.115198837735813,0.9682539682539683
149,11.0,13.0,19.224719101123597,475.13483146067415,13,5,0,11,11,False,6.610632395439394,89.0,0.6110146986830219,0.9237323615856501,17.258400087217485,0.9368421052631579
150,11.0,14.0,37.8421052631579,487.640350877193,14,5,0,11,11,False,7.71981285089055,114.0,0.5593955407520905,0.9128381743002958,18.90621087488757,0.9421487603305785
151,11.0,15.0,56.945736434108525,499.2015503875969,15,5,0,11,11,False,8.211563806544957,129.0,0.5088522702796182,0.9128656571220046,20.113560522704503,0.9555555555555556
152,11.0,16.0,76.78350515463917,509.5979381443299,16,5,0,11,11,False,7.26320855442454,97.0,0.4563058082227974,0.905714952369603,17.134764167702325,0.941747572815534
153,11.0,17.0,94.94495412844037,517.6880733944954,17,5,0,11,11,False,9.272976393448515,109.0,0.27579978256176463,0.7969196085278889,15.350440206116362,0.9478260869565217
154,11.0,18.0,111.78048780487805,522.8414634146342,18,5,0,11,11,False,7.563886022728244,82.0,0.11644077605472067,0.8430720945622188,14.064481467266695,0.9647058823529412
155,11.0,19.0,128.56521739130434,526.7101449275362,19,5,0,11,11,False,6.945676012011807,69.0,0.15800078017771912,0.8381023852661313,12.732375753943504,0.971830985915493
156,11.0,20.0,143.77777777777777,528.7301587301587,20,5,0,11,11,False,7.019974200097492,63.0,-0.13831729911705637,0.7958489909095681,11.593774340111002,0.8873239436619719
157,11.0,21.0,157.16363636363636,528.1090909090909,21,5,0,11,11,False,6.255298544587197,55.0,-0.26769731367902166,0.8300062042409476,11.215153582102717,0.9322033898305084
158,11.0,22.0,171.24561403508773,526.4912280701755,22,5,0,11,11,False,6.36354074199373,57.0,-0.22179853727179066,0.8342654286878898,11.541471512588588,0.95
159,11.0,23.0,185.21951219512195,524.0731707317074,23,5,0,11,11,False,5.809131772625443,41.0,-0.4221837133867126,0.7782905874663775,9.251620238797074,0.9318181818181818
160,11.0,24.0,195.51351351351352,520.5135135135135,24,5,0,11,11,False,5.382847858224414,37.0,-0.5844351964299406,0.79162874818495,8.809863781482894,0.925
161,11.0,25.0,205.05,515.25,25,5,0,11,11,False,4.388914270534129,20.0,-0.7490984365322009,0.638168270197698,5.700651850964228,1.0
162,11.0,26.0,213.76,510.12,26,5,0,11,11,False,4.750635066853914,25.0,-0.6099284922027299,0.7041178104658861,6.690251599273221,0.9615384615384616
163,11.0,27.0,220.34782608695653,504.7826086956522,27,5,0,11,11,False,4.794138976084436,23.0,-0.8978687959230335,0.6238556832646521,6.134224306992571,0.8846153846153846
164,11.0,28.0,226.1,499.4,28,5,0,11,11,False,4.1637545527738995,20.0,-0.9675638220537176,0.7336315718835579,6.127246365558889,0.9090909090909091
165,11.0,29.0,231.8095238095238,494.04761904761904,29,5,0,11,11,False,4.7002407233912535,21.0,-0.9401009146736571,0.5441647649087309,5.602338368222782,0.9545454545454546
166,11.0,30.0,236.0952380952381,489.5238095238095,30,5,0,11,11,False,4.205939561148798,21.0,-1.0701669042862598,0.7429881364958282,6.284044138129436,0.9545454545454546
167,11.0,31.0,239.04761904761904,485.3809523809524,31,5,0,11,11,False,4.539828009317909,21.0,-0.9572699752153392,0.630014584466343,5.845899600974925,0.9545454545454546
168,11.0,32.0,242.1818181818182,481.1818181818182,32,5,0,11,11,False,3.6725472503134826,11.0,-0.7853981633974466,0.26967994498529707,3.8138503569823694,1.0
169,11.0,33.0,245.27777777777777,477.1666666666667,33,5,0,11,11,False,4.283222569354137,18.0,-1.01951552979255,0.5866857344558972,5.28913906753229,0.9473684210526315
170,11.0,34.0,247.875,474.0625,34,5,0,11,11,False,3.9059459330055573,16.0,-0.9178488169293505,0.666203859254231,5.237469462291627,0.9411764705882353
