LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID7963,7963,72,309,425.3042071,226.5954693,0,161,161,9.917547823,1,,255,255,255,255,78795,0,1,Infinity,0.100939119,-0.258505319,13.23673737,7.560086941,2.538754754,1.750871052,309,90,0.479383768,0.916913947,5.119921116
ID7837,7837,72,949,555.9989463,101.3329821,0,148,148,17.38033607,1,,255,255,255,255,241995,0,1,Infinity,-0.066389736,-0.663425193,20.68381592,15.29515928,0.829614687,1.352311247,949,164,0.443392538,0.858823529,5.32366528
ID8097,8097,72,204,306.0245098,199.6960784,0,186,186,8.058239062,1,,255,255,255,255,52020,0,1,Infinity,-0.079564339,0.135006579,10.02510943,6.678583146,0.14264978,1.50108327,204,68,0.554398704,0.908685969,4.760952286
ID7842,7842,72,802,537.4513716,115.9551122,0,149,149,15.97762588,1,,255,255,255,255,204510,0,0.991721854,Infinity,-0.109857172,-1.139614385,17.39016415,16.28993118,-0.390805121,1.067540676,802,158,0.403710512,0.836724048,5.579173957
ID7971,7971,72,237,361.4345992,209.2827004,0,167,167,8.685588237,1,,255,255,255,255,60435,0,1,Infinity,-0.011394918,-0.032723332,9.203435336,8.19177116,0.514162172,1.123497612,237,74,0.543869583,0.923976608,4.806816538
ID7846,7846,72,597,589.4237856,72.87102178,0,146,146,13.78517327,1,,255,255,255,255,152235,0,1,Infinity,0.356877132,-0.079579788,16.26456253,12.72335329,0.168256447,1.27832358,597,124,0.487911242,0.903177005,5.074982156
ID7974,7974,72,293,372.6894198,212.109215,0,166,166,9.657370069,1,,255,255,255,255,74715,0,1,Infinity,-0.059706953,0.290718443,10.24997324,9.390240479,2.800523961,1.091555989,293,82,0.547582777,0.925750395,4.79049115
ID7978,7978,72,270,339.8666667,208.637037,0,169,169,9.270580849,1,,255,255,255,255,68850,0,1,Infinity,-0.006045065,-0.087378478,10.5164199,8.227017181,1.118575249,1.278278587,270,78,0.557679169,0.927835052,4.746928832
ID8111,8111,72,258,356.6899225,174.5581395,0,190,190,9.062226583,1,,255,255,255,255,65790,0,1,Infinity,-0.131413155,0.396096787,10.79920968,7.998434261,0.051253393,1.350165461,258,72,0.625409649,0.95202952,4.482524206
ID7988,7988,72,240,350.4083333,207.1541667,0,168,168,8.740387445,1,,255,255,255,255,61200,0,1,Infinity,-0.262405041,-0.103354442,10.19644516,7.528777886,0.517388736,1.35432939,240,72,0.581776417,0.935672515,4.647580015
ID8118,8118,72,196,366.1428571,169.5357143,0,191,191,7.89865417,1,,255,255,255,255,49980,0,1,Infinity,0.057425345,0.123218196,9.795776991,6.69116667,3.076042652,1.463986398,196,64,0.601320469,0.935560859,4.571428571
ID7991,7991,72,317,390.5205047,221.1955836,0,164,164,10.04510995,1,,255,255,255,255,80835,0,1,Infinity,0.055786252,0.153686483,12.34730126,8.303183842,2.802402372,1.48705623,317,82,0.592435973,0.946268657,4.605578842
ID7993,7993,72,217,330.9078341,209.5069124,0,170,170,8.311031543,1,,255,255,255,255,55335,0,1,Infinity,-0.109746054,-0.077388597,9.21958536,7.615618466,-0.044681673,1.210615448,217,68,0.589728033,0.927350427,4.616140786
ID7997,7997,72,259,321.003861,210.2277992,0,171,171,9.079772052,1,,255,255,255,255,66045,0,1,Infinity,-0.210913776,-0.081139269,10.0582481,8.520748345,0.639729938,1.180441869,259,76,0.563485109,0.921708185,4.722410222
ID7872,7872,72,593,527,132.6728499,0,150,150,13.73891417,1,,255,255,255,255,151215,0,1,Infinity,0.077575681,0.063565779,15.25583631,12.97262513,-0.401132047,1.176002248,593,122,0.500662307,0.896447468,5.00993953
ID7874,7874,72,851,515.5358402,149.546416,0,151,151,16.45848453,1,,255,255,255,255,217005,0,1,Infinity,-0.258501953,-1.630070517,19.97112103,15.0616795,0.676600069,1.325955782,851,156,0.439430531,0.85743073,5.347611127
ID7877,7877,72,745,508.2604027,167.5838926,0,152,152,15.39937873,1,,255,255,255,255,189975,0,0.995535714,Infinity,-0.474171893,-0.112174082,17.63738105,13.90288074,0.504986388,1.268613418,745,148,0.427408058,0.864269142,5.42230046
ID8134,8134,72,176,378.1136364,165.9204545,0,192,192,7.484820637,1,,255,255,255,255,44880,0,1,Infinity,0.032344679,-0.050556946,8.723494158,6.502829791,2.792602813,1.341492003,176,60,0.614355897,0.943699732,4.522670169
ID7880,7880,72,425,487.0023529,190.1011765,0,154,154,11.63106623,1,,255,255,255,255,108375,0,1,Infinity,-0.136613132,-0.473897566,13.68692056,10.33798193,0.159840286,1.323945103,425,102,0.513332133,0.915948276,4.947726751
ID7883,7883,72,432,471.9837963,208.9444444,0,156,156,11.72646029,1,,255,255,255,255,110160,0,0.996918336,Infinity,0.006749917,0.041488505,17.080428,8.213774291,2.784837419,2.079485921,432,106,0.483149885,0.905660377,5.099927378
ID8141,8141,72,105,419.0190476,165.0952381,0,195,195,5.781222885,1,,255,255,255,255,26775,0,1,Infinity,-0.213859036,-0.193706184,6.46845083,5.460491369,-0.217308597,1.184591348,105,48,0.572686161,0.897435897,4.68432035
ID8146,8146,72,315,391.8984127,163.3396825,0,193,193,10.01337177,1,,255,255,255,255,80325,0,1,Infinity,-0.206026604,0.114085548,12.88816325,7.618306385,-0.423469706,1.691736011,315,90,0.488692191,0.911722142,5.070925528
ID8152,8152,72,380,458.8842105,162.5763158,0,198,198,10.99807968,1,,255,255,255,255,96900,0,1,Infinity,0.410950323,-0.267396287,13.21806658,9.586361728,0.050235621,1.37884079,380,94,0.54042789,0.915662651,4.822098255
ID8025,8025,72,257,308.6498054,211.5836576,0,172,172,9.044647077,1,,255,255,255,255,65535,0,0.997409326,Infinity,0.024128112,-0.22458268,10.52113665,8.060874636,0.749182486,1.305210306,257,76,0.559133873,0.914590747,4.740749748
ID8028,8028,72,291,290.0137457,214.4948454,0,174,174,9.624353323,1,,255,255,255,255,74205,0,1,Infinity,-0.058449964,0.073849584,11.66571688,8.102310467,0.918251781,1.439801267,291,86,0.494431294,0.925278219,5.041409283
ID8159,8159,72,239,431.9665272,165.8953975,0,196,196,8.722159297,1,,255,255,255,255,60945,0,1,Infinity,-0.098283779,0.01325872,11.65166565,6.664176568,2.91208843,1.748402902,239,76,0.519972745,0.896810507,4.916031328
ID8032,8032,72,193,299.6010363,214.8031088,0,173,173,7.837972189,1,,255,255,255,255,49215,0,1,Infinity,-0.018536117,-0.023938414,8.147835727,7.69015521,2.405067819,1.059515121,193,64,0.592116584,0.923444976,4.606820805
ID8034,8034,72,366,281.3142077,220.4453552,0,175,175,10.79358228,1,,255,255,255,255,93330,0,1,Infinity,0.190281425,-0.308607634,13.06712794,9.66033102,1.000784365,1.352658404,366,100,0.459929164,0.885126965,5.227083735
ID8166,8166,72,226,402.7610619,168.0840708,0,194,194,8.481629223,1,,255,255,255,255,57630,0,1,Infinity,-0.147318321,-0.253643307,10.93220205,6.755811191,1.896266092,1.618192359,226,76,0.491689709,0.875968992,5.0554448
ID8040,8040,72,243,275.1316872,220.7983539,0,176,176,8.794845214,1,,255,255,255,255,61965,0,0.997260274,Infinity,0.223802614,-0.077480133,9.707117081,8.016915491,2.900333568,1.210829413,243,86,0.412875616,0.885245902,5.516902572
ID8172,8172,72,469,478.5287846,160.4051173,0,199,199,12.21831971,1,,255,255,255,255,119595,0,1,Infinity,-0.1110523,0.098680125,20.64396302,7.213060295,-0.522061127,2.862025572,469,126,0.371228762,0.895038168,5.818139416
ID7917,7917,72,470,498.0851064,177.5234043,0,153,153,12.2313387,1,,255,255,255,255,119850,0,0.995753715,Infinity,0.458727204,-0.11073524,14.77867615,10.48693601,2.500188502,1.409246335,470,114,0.454462465,0.896946565,5.258427886
ID8045,8045,72,173,263.8612717,225.2601156,0,178,178,7.420755373,1,,255,255,255,255,44115,0,1,Infinity,-0.111654198,-0.070619565,7.724026517,7.196211958,1.067080936,1.073346166,173,66,0.499077621,0.894056848,5.01788708
ID8047,8047,72,220,260.1954545,226.5181818,0,179,179,8.368283872,1,,255,255,255,255,56100,0,1,Infinity,0.037898733,-0.045007568,9.989988333,6.950560584,0.854556035,1.437292462,220,74,0.504857841,0.918580376,4.989078982
ID7921,7921,72,449,461.5657016,218.688196,0,158,158,11.95496294,1,,255,255,255,255,114495,0,1,Infinity,-0.577262201,0.025089137,19.05478727,7.944374057,-0.648310683,2.398525942,449,122,0.379084951,0.890873016,5.757535974
ID7924,7924,72,330,448.1090909,220.7939394,0,159,159,10.24901275,1,,255,255,255,255,84150,0,1,Infinity,0.143711773,0.111021613,12.79160409,8.244022856,2.735009668,1.551621619,330,90,0.511963247,0.930888575,4.954336943
ID8182,8182,72,458,494.9759825,158.3908297,0,200,200,12.07418436,1,,255,255,255,255,116790,0,1,Infinity,-0.15346316,0.232856525,16.01545502,9.220797636,3.11567207,1.736883907,458,110,0.475652706,0.884169884,5.139962449
ID7927,7927,72,250,440.716,221.36,0,160,160,8.920620581,1,,255,255,255,255,63750,0,1,Infinity,0.039150028,0.096583653,10.55147385,7.706221269,2.418689213,1.369215013,250,74,0.573702092,0.92936803,4.680170937
ID7929,7929,72,376,484.481383,202.2021277,0,155,155,10.94004192,1,,255,255,255,255,95880,0,1,Infinity,0.308891951,0.869123204,11.59127939,11.14292322,0.780232288,1.040236853,376,96,0.512690468,0.919315403,4.950821982
ID8057,8057,72,242,263.6818182,224.0371901,0,180,180,8.776730169,1,,255,255,255,255,61710,0,1,Infinity,-1.129108541,-0.28415621,11.7138856,7.157483531,0.196356339,1.636592742,242,74,0.555343625,0.916666667,4.756900164
ID8059,8059,72,370,263.9135135,222.2216216,0,181,181,10.85240332,1,,255,255,255,255,94350,0,1,Infinity,-0.059964137,0.016788919,14.92286038,7.874879603,0.802617293,1.894995369,370,100,0.464955713,0.922693267,5.198752449
ID7923,7923,73,20,192.7,421.55,0,158,158,2.523132522,1,,255,255,255,255,5100,0,1,Infinity,-0.079576072,-0.004689355,3.416425577,2.163641753,2.455215098,1.579016292,20,24,0.436332313,0.784313725,5.366563146
ID7939,7939,73,71,192.1267606,424.0422535,0,162,162,4.753945931,1,,255,255,255,255,18105,0,1,Infinity,0.170694366,0.144809294,6.241694308,4.039505072,1.739186492,1.545163132,71,44,0.460853468,0.816091954,5.221839296
ID7957,7957,73,18,194.2777778,421.3333333,0,157,157,2.393653682,1,,255,255,255,255,4590,0,1,Infinity,0.035177068,0.146549152,3.267429135,2.066106845,-0.13148705,1.581442481,18,20,0.565486678,0.857142857,4.714045208
ID7960,7960,73,21,191.6190476,422.9047619,0,163,163,2.585441473,1,,255,255,255,255,5355,0,1,Infinity,0.002166331,-0.054761569,3.223067059,2.290506959,2.371900017,1.407141352,21,22,0.545235089,0.857142857,4.800793585
ID8098,8098,76,1714,577.9924154,268.7362894,0,186,186,23.35772131,1,,254.256126,255,0,255,435795,13.75663213,0.998830409,18.4716251,-0.097471549,-0.169540256,26.32203543,21.3782729,2.16498374,1.231251727,1714,234,0.393358887,0.849145405,5.65210796
ID8488,8488,76,-1,308.8333333,345.5,0,194,194,9.400000066,1,,255,255,255,255,70635,0,0.407066052,Infinity,0,0,9.400000066,9.400000066,0,1,277.5911307,59.0619423,1,1,3.544907702
ID8136,8136,76,2138,380.0332086,311.8657624,0,192,192,26.08728688,1,,255,255,255,255,545190,0,0.999064984,Infinity,-0.40841342,-0.08752655,29.27767098,25.62838007,0.274559229,1.14239257,2138,284,0.333104795,0.820729367,6.142066152
ID8073,8073,76,738,621.2588076,277.9051491,0,185,185,15.32686191,1,,255,255,255,255,188190,0,0.681093394,Infinity,3.074117469,-0.241323174,26.87887419,11.08124217,-0.063408863,2.425619239,738,130,0.548756303,0.931230284,4.78536613
ID8400,8400,76,-1,438,304,0,190,190,9.00000006,1,,255,255,255,255,70635,0,0.066319896,Infinity,0,0,9.00000006,9.00000006,0,1,254.4690083,56.54866814,1,1,3.544907702
ID8176,8176,76,754,128.6976127,424.6432361,0,199,199,15.49211587,1,,255,255,255,255,192270,0,1,Infinity,-2.635319934,0.389176703,23.91123656,11.56711468,-0.264523721,2.067173813,754,142,0.469899,0.912280702,5.171334989
ID8145,8145,76,482,278.526971,357.4170124,0,195,195,12.38649931,1,,255,255,255,255,122910,0,0.966009517,Infinity,-0.013673853,0.012824043,16.0359572,9.554429376,2.934136074,1.678379374,482,110,0.500577739,0.927815207,5.010362705
ID8114,8114,76,642,475.8520249,293.3411215,0,189,189,14.29527708,1,,255,255,255,255,163710,0,1,Infinity,0.091039247,-0.167224571,20.43975323,9.857565953,2.913053882,2.073509153,642,132,0.463017099,0.904862579,5.209624451
ID8468,8468,76,-1,409,311.5,0,191,191,9.400000066,1,,255,255,255,255,70635,0,0.089827484,Infinity,0,0,9.400000066,9.400000066,0,1,277.5911307,59.0619423,1,1,3.544907702
ID8084,8084,76,1328,508.5414157,281.8516566,0,188,188,20.56004691,1,,255,255,255,255,338640,0,0.998996488,Infinity,0.557327633,0.035287896,24.19634251,18.83357737,-0.257219957,1.284744902,1328,190,0.462275351,0.917443869,5.21380235
ID8149,8149,76,1087,352.1379945,328.7562098,0,193,193,18.60115175,1,,255,255,255,255,277185,0,0.998161765,Infinity,0.138638668,-0.238128775,26.5606647,13.26015626,2.704904793,2.003043114,1087,178,0.431121224,0.891348913,5.398899339
ID8185,8185,76,585,93.21196581,443.7401709,0,200,200,13.64592552,1,,255,255,255,255,149175,0,1,Infinity,-0.172356073,-0.324354141,22.28804792,8.699374904,2.841610451,2.562028671,585,130,0.434989752,0.927099842,5.374838499
ID8091,8091,76,1597,544.561052,274.7226049,0,187,187,22.54641631,1,,255,255,255,255,407235,0,1,Infinity,0.819948922,0.415718064,28.11194669,18.77360564,2.53783367,1.497418622,1597,206,0.472912006,0.902259887,5.154834925
ID8158,8158,76,817,166.9681763,411.1909425,0,198,198,16.12635039,1,,255,255,255,255,208335,0,1,Infinity,-0.799847163,0.051353784,23.16915035,11.53226702,2.555724359,2.009071618,817,152,0.444370014,0.921601805,5.317806857
ID8160,8160,80,338,557.8313609,206.0591716,0,196,196,10.37249929,1,,255,255,255,255,86190,0,1,Infinity,0.098607191,-0.196912539,12.89014061,8.491105635,2.623240352,1.518075638,338,92,0.501823401,0.924760602,5.004140298
ID8193,8193,80,321,545.8535826,216.3582555,0,197,197,10.10828737,1,,255,255,255,255,81855,0,1,Infinity,0.060440265,-0.120565636,12.92290659,8.010887359,2.512345806,1.613167932,321,90,0.498000613,0.909348442,5.02331015
ID8147,8147,80,237,596.6329114,185.8059072,0,193,193,8.685588237,1,,255,255,255,255,60435,0,1,Infinity,-0.077792528,-0.004586841,11.766302,6.506083793,-0.35032903,1.808507602,237,74,0.543869583,0.927592955,4.806816538
ID8119,8119,80,246,628.504065,171.6056911,0,191,191,8.848967849,1,,255,255,255,255,62730,0,0.730363423,Infinity,-0.109693131,-0.054068706,11.9948537,6.575060936,2.891373368,1.824295442,246,76,0.535202073,0.917910448,4.845583019
ID8135,8135,80,273,613.4029304,178.952381,0,192,192,9.3219418,1,,255,255,255,255,69615,0,1,Infinity,-0.046336273,-0.08336527,11.4015872,7.626608794,2.697495218,1.4949747,273,78,0.563875604,0.931740614,4.720774755
ID8167,8167,80,213,582.028169,191.3333333,0,194,194,8.23407589,1,,255,255,255,255,54315,0,1,Infinity,-0.054491489,-0.035592667,10.12440633,6.891258304,-0.372454837,1.469166571,213,72,0.51632657,0.91025641,4.933358711
ID8183,8183,80,244,511.3278689,241.4508197,0,200,200,8.812923024,1,,255,255,255,255,62220,0,1,Infinity,-0.135987912,0.012532009,10.71075256,7.345184753,2.603896404,1.458200565,244,74,0.559933241,0.924242424,4.737364558
ID8153,8153,80,250,535.716,224.924,0,198,198,8.920620581,1,,255,255,255,255,63750,0,1,Infinity,0.039611756,-0.025863124,11.42046342,6.99653715,2.618265922,1.632302262,250,76,0.543904545,0.922509225,4.806662043
ID8173,8173,80,237,522.8523207,234.1561181,0,199,199,8.685588237,1,,255,255,255,255,60435,0,1,Infinity,-0.050025823,0.020257642,11.35318123,6.679821892,2.684811212,1.699623346,237,74,0.543869583,0.92578125,4.806816538
ID8110,8110,80,95,636.7578947,162.1578947,0,190,190,5.499039842,1,,255,255,255,255,24225,0,0.701492537,Infinity,2.428678292,0.283979572,9.38798588,6.127691567,1.490877899,1.532059141,95,54,0.40939822,0.904761905,5.540283101
ID8142,8142,80,212,568.9764151,198.740566,0,195,195,8.214724333,1,,255,255,255,255,54060,0,1,Infinity,0.06329297,-0.177496578,9.774016223,7.013947549,2.652440841,1.393511451,212,68,0.576139829,0.93598234,4.670259174
ID8195,8195,81,27,270.3333333,340.4074074,0,197,197,2.931615071,1,,255,255,255,255,6885,0,1,Infinity,-0.04339873,-0.131187425,3.535500845,2.678402903,0.389168101,1.320003365,27,26,0.501911252,0.818181818,5.003702333
ID8155,8155,81,16,270,340.5,0,198,198,2.256758334,1,,255,255,255,255,4080,0,1,Infinity,0,2.78E-17,2.5,2.165063509,1.570796327,1.154700538,16,18,0.620561512,0.888888889,4.5
ID8177,8177,84,19,207.3684211,435.3157895,0,199,199,2.45924538,1,,255,255,255,255,4845,0,1,Infinity,-0.026556349,0.010765783,3.710485341,1.940488281,0.022733983,1.912140041,19,22,0.493307937,0.826086957,5.047146145
ID8186,8186,84,16,206.125,440.75,0,200,200,2.256758334,1,,255,255,255,255,4080,0,1,Infinity,-0.204077467,-0.048125679,3.233000501,1.902257126,-0.222079117,1.699560199,16,20,0.502654825,0.820512821,5
