-66.045,-79.527,-126.3
-218.89,-68.485,-55.773
23.818,21.65,19.579
34.167,252.41,393.52
59.016,0.74952,3.3077
-47.715,-4.8833,-38.236
205.04,101.77,126.65
207.31,233.92,274.17
0.24968,0.032059,-0.02635
-0.2747,-0.1569,-0.22191
0.038478,0.068575,0.037124
