,col_index,row_index,camera_id,frame_number,file_name,tracking_parameters
0,495.7500305175781,426.7500305175781,K1,1,2018-07-28_K1_P000_97000__0001.png,bat_thresh:0.2&bat_area:3
1,349.0853576660156,282.2317199707031,K1,1,2018-07-28_K1_P000_97000__0001.png,bat_thresh:0.2&bat_area:3
2,214.5,260.5,K1,1,2018-07-28_K1_P000_97000__0001.png,bat_thresh:0.2&bat_area:3
3,499.0000305175781,439.5000305175781,K1,2,2018-07-28_K1_P000_97000__0002.png,bat_thresh:0.2&bat_area:3
4,349.78460693359375,276.2769470214844,K1,2,2018-07-28_K1_P000_97000__0002.png,bat_thresh:0.2&bat_area:3
5,216.0,255.5,K1,2,2018-07-28_K1_P000_97000__0002.png,bat_thresh:0.2&bat_area:3
6,501.5,452.0,K1,3,2018-07-28_K1_P000_97000__0003.png,bat_thresh:0.2&bat_area:3
7,349.5000305175781,271.0000305175781,K1,3,2018-07-28_K1_P000_97000__0003.png,bat_thresh:0.2&bat_area:3
8,218.5,250.5,K1,3,2018-07-28_K1_P000_97000__0003.png,bat_thresh:0.2&bat_area:3
9,503.42303466796875,462.1153259277344,K1,4,2018-07-28_K1_P000_97000__0004.png,bat_thresh:0.2&bat_area:3
10,349.0,268.0,K1,4,2018-07-28_K1_P000_97000__0004.png,bat_thresh:0.2&bat_area:3
11,221.0,244.0,K1,4,2018-07-28_K1_P000_97000__0004.png,bat_thresh:0.2&bat_area:3
12,502.5,472.0,K1,5,2018-07-28_K1_P000_97000__0005.png,bat_thresh:0.2&bat_area:3
13,344.5,262.5,K1,5,2018-07-28_K1_P000_97000__0005.png,bat_thresh:0.2&bat_area:3
14,223.00003051757812,237.00003051757812,K1,5,2018-07-28_K1_P000_97000__0005.png,bat_thresh:0.2&bat_area:3
15,500.75006103515625,479.25006103515625,K1,6,2018-07-28_K1_P000_97000__0006.png,bat_thresh:0.2&bat_area:3
16,345.20001220703125,260.3999938964844,K1,6,2018-07-28_K1_P000_97000__0006.png,bat_thresh:0.2&bat_area:3
17,6.9411773681640625,246.7353057861328,K1,6,2018-07-28_K1_P000_97000__0006.png,bat_thresh:0.2&bat_area:3
18,225.85003662109375,232.9499969482422,K1,6,2018-07-28_K1_P000_97000__0006.png,bat_thresh:0.2&bat_area:3
19,496.2500305175781,485.2500305175781,K1,7,2018-07-28_K1_P000_97000__0007.png,bat_thresh:0.2&bat_area:3
20,341.85296630859375,257.41180419921875,K1,7,2018-07-28_K1_P000_97000__0007.png,bat_thresh:0.2&bat_area:3
21,25.0,248.5,K1,7,2018-07-28_K1_P000_97000__0007.png,bat_thresh:0.2&bat_area:3
22,229.5,229.0,K1,7,2018-07-28_K1_P000_97000__0007.png,bat_thresh:0.2&bat_area:3
23,490.50006103515625,490.00006103515625,K1,8,2018-07-28_K1_P000_97000__0008.png,bat_thresh:0.2&bat_area:3
24,338.2692565917969,254.84617614746094,K1,8,2018-07-28_K1_P000_97000__0008.png,bat_thresh:0.2&bat_area:3
25,42.199989318847656,252.4000244140625,K1,8,2018-07-28_K1_P000_97000__0008.png,bat_thresh:0.2&bat_area:3
26,234.0,223.5,K1,8,2018-07-28_K1_P000_97000__0008.png,bat_thresh:0.2&bat_area:3
27,483.5,493.0,K1,9,2018-07-28_K1_P000_97000__0009.png,bat_thresh:0.2&bat_area:3
28,59.20001220703125,257.60003662109375,K1,9,2018-07-28_K1_P000_97000__0009.png,bat_thresh:0.2&bat_area:3
29,335.0540771484375,251.82432556152344,K1,9,2018-07-28_K1_P000_97000__0009.png,bat_thresh:0.2&bat_area:3
30,239.00001525878906,219.00001525878906,K1,9,2018-07-28_K1_P000_97000__0009.png,bat_thresh:0.2&bat_area:3
31,475.5099792480469,496.0699768066406,K1,10,2018-07-28_K1_P000_97000__0010.png,bat_thresh:0.2&bat_area:3
32,74.55000305175781,264.8500061035156,K1,10,2018-07-28_K1_P000_97000__0010.png,bat_thresh:0.2&bat_area:3
33,332.5000305175781,252.50003051757812,K1,10,2018-07-28_K1_P000_97000__0010.png,bat_thresh:0.2&bat_area:3
34,244.76919555664062,215.15383911132812,K1,10,2018-07-28_K1_P000_97000__0010.png,bat_thresh:0.2&bat_area:3
35,467.5,497.0,K1,11,2018-07-28_K1_P000_97000__0011.png,bat_thresh:0.2&bat_area:3
36,90.50000762939453,272.5000305175781,K1,11,2018-07-28_K1_P000_97000__0011.png,bat_thresh:0.2&bat_area:3
37,328.5,252.0,K1,11,2018-07-28_K1_P000_97000__0011.png,bat_thresh:0.2&bat_area:3
38,2.0,239.5,K1,11,2018-07-28_K1_P000_97000__0011.png,bat_thresh:0.2&bat_area:3
39,252.0,212.0,K1,11,2018-07-28_K1_P000_97000__0011.png,bat_thresh:0.2&bat_area:3
40,460.0,498.5,K1,12,2018-07-28_K1_P000_97000__0012.png,bat_thresh:0.2&bat_area:3
41,104.95293426513672,282.7117614746094,K1,12,2018-07-28_K1_P000_97000__0012.png,bat_thresh:0.2&bat_area:3
42,322.8461608886719,254.76922607421875,K1,12,2018-07-28_K1_P000_97000__0012.png,bat_thresh:0.2&bat_area:3
43,24.148651123046875,237.8918914794922,K1,12,2018-07-28_K1_P000_97000__0012.png,bat_thresh:0.2&bat_area:3
44,261.0,210.0,K1,12,2018-07-28_K1_P000_97000__0012.png,bat_thresh:0.2&bat_area:3
45,451.8353576660156,500.5182800292969,K1,13,2018-07-28_K1_P000_97000__0013.png,bat_thresh:0.2&bat_area:3
46,118.35615539550781,292.3835754394531,K1,13,2018-07-28_K1_P000_97000__0013.png,bat_thresh:0.2&bat_area:3
47,319.0,255.5,K1,13,2018-07-28_K1_P000_97000__0013.png,bat_thresh:0.2&bat_area:3
48,57.499996185302734,234.00001525878906,K1,13,2018-07-28_K1_P000_97000__0013.png,bat_thresh:0.2&bat_area:3
49,268.5,211.0,K1,13,2018-07-28_K1_P000_97000__0013.png,bat_thresh:0.2&bat_area:3
50,444.8799743652344,500.3399658203125,K1,14,2018-07-28_K1_P000_97000__0014.png,bat_thresh:0.2&bat_area:3
51,131.5,301.5000305175781,K1,14,2018-07-28_K1_P000_97000__0014.png,bat_thresh:0.2&bat_area:3
52,314.0,259.0,K1,14,2018-07-28_K1_P000_97000__0014.png,bat_thresh:0.2&bat_area:3
53,88.0,230.5,K1,14,2018-07-28_K1_P000_97000__0014.png,bat_thresh:0.2&bat_area:3
54,274.5,212.5,K1,14,2018-07-28_K1_P000_97000__0014.png,bat_thresh:0.2&bat_area:3
