,col_index,row_index,camera_id,frame_number,file_name,tracking_parameters
170,465.50006103515625,402.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
171,481.00006103515625,395.5,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
172,490.50006103515625,393.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
173,507.5,391.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
174,503.00006103515625,391.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
175,488.0,392.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
176,505.50006103515625,389.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
177,502.00006103515625,389.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
178,486.50006103515625,389.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
179,494.0000305175781,388.5000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
180,497.00006103515625,384.5000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
181,492.00006103515625,384.5000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
182,490.0000305175781,385.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
183,503.5,372.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
184,491.59759521484375,370.6219787597656,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
185,342.8077087402344,219.9615478515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
186,623.5000610351562,414.0000305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
187,630.1500854492188,410.45001220703125,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
188,602.5000610351562,408.50006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
189,615.4500732421875,404.85003662109375,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
190,629.0,404.0,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
191,591.1550903320312,400.8620300292969,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
192,587.7415771484375,381.2568054199219,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
193,604.0,400.5000305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
194,620.5000610351562,399.00006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
195,616.2500610351562,399.2500305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
196,600.7500610351562,398.2500305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
197,612.5,397.0,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
198,604.7500610351562,395.75,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
199,595.5000610351562,395.00006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
200,551.5000610351562,395.0000915527344,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
201,621.5000610351562,393.00006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
202,618.0000610351562,392.5000305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
203,549.0000610351562,393.0000915527344,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
204,617.0000610351562,390.50006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
205,613.2500610351562,391.7500915527344,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
206,337.6539001464844,221.2692413330078,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
207,637.0,369.0,K3,4,2018-07-28_K3_P00_35000_0004.png,bat_thresh:0.2&bat_area:3
208,332.3999938964844,223.80001831054688,K3,4,2018-07-28_K3_P00_35000_0004.png,bat_thresh:0.2&bat_area:3
209,328.0000305175781,227.00003051757812,K3,5,2018-07-28_K3_P00_35000_0005.png,bat_thresh:0.2&bat_area:3
210,323.39703369140625,231.1617431640625,K3,6,2018-07-28_K3_P00_35000_0006.png,bat_thresh:0.2&bat_area:3
211,317.9230651855469,234.38461303710938,K3,7,2018-07-28_K3_P00_35000_0007.png,bat_thresh:0.2&bat_area:3
212,311.7500305175781,237.75003051757812,K3,8,2018-07-28_K3_P00_35000_0008.png,bat_thresh:0.2&bat_area:3
213,306.3076477050781,242.4615020751953,K3,9,2018-07-28_K3_P00_35000_0009.png,bat_thresh:0.2&bat_area:3
214,300.2000427246094,246.90005493164062,K3,10,2018-07-28_K3_P00_35000_0010.png,bat_thresh:0.2&bat_area:3
215,294.0384216308594,249.69229125976562,K3,11,2018-07-28_K3_P00_35000_0011.png,bat_thresh:0.2&bat_area:3
216,286.0,254.0,K3,12,2018-07-28_K3_P00_35000_0012.png,bat_thresh:0.2&bat_area:3
217,279.4117736816406,256.6470642089844,K3,13,2018-07-28_K3_P00_35000_0013.png,bat_thresh:0.2&bat_area:3
218,271.0,259.0,K3,14,2018-07-28_K3_P00_35000_0014.png,bat_thresh:0.2&bat_area:3
219,262.5,261.0,K3,15,2018-07-28_K3_P00_35000_0015.png,bat_thresh:0.2&bat_area:3
220,255.5,262.5,K3,16,2018-07-28_K3_P00_35000_0016.png,bat_thresh:0.2&bat_area:3
221,248.5,263.0,K3,17,2018-07-28_K3_P00_35000_0017.png,bat_thresh:0.2&bat_area:3
222,241.0,262.0,K3,18,2018-07-28_K3_P00_35000_0018.png,bat_thresh:0.2&bat_area:3
223,232.8529510498047,261.5882263183594,K3,19,2018-07-28_K3_P00_35000_0019.png,bat_thresh:0.2&bat_area:3
224,227.15382385253906,259.26922607421875,K3,20,2018-07-28_K3_P00_35000_0020.png,bat_thresh:0.2&bat_area:3
225,220.85003662109375,255.95001220703125,K3,21,2018-07-28_K3_P00_35000_0021.png,bat_thresh:0.2&bat_area:3
226,215.75001525878906,253.25001525878906,K3,22,2018-07-28_K3_P00_35000_0022.png,bat_thresh:0.2&bat_area:3
227,210.4615020751953,248.3076934814453,K3,23,2018-07-28_K3_P00_35000_0023.png,bat_thresh:0.2&bat_area:3
228,205.80767822265625,243.53843688964844,K3,24,2018-07-28_K3_P00_35000_0024.png,bat_thresh:0.2&bat_area:3
229,200.8000030517578,240.40000915527344,K3,25,2018-07-28_K3_P00_35000_0025.png,bat_thresh:0.2&bat_area:3
230,195.5,235.0,K3,26,2018-07-28_K3_P00_35000_0026.png,bat_thresh:0.2&bat_area:3
231,191.50001525878906,231.50001525878906,K3,27,2018-07-28_K3_P00_35000_0027.png,bat_thresh:0.2&bat_area:3
